Subject,Group,Number,Condition,Order,Item,Outcome,Response,Correct,Relation,Score
208,MA,22,All,BADCE-2,Lightbulb-Or,0--3,no,correct,truthconditional,1
208,MA,23,All,BADCE-2,Key-All,3--3,yes,correct,truthconditional,1
208,MA,24,All,BADCE-2,Boat-All,3--3,yes,correct,truthconditional,1
208,MA,25,Some,BADCE-2,Puzzle-Some,2--3,yes,correct,truthconditional,1
208,MA,26,Some,BADCE-2,Camera-Some,3--3,no,pragmatic,entailment,0
208,MA,27,Some,BADCE-2,Balloon-Some,0--3,no,correct,truthconditional,1
208,MA,28,Some,BADCE-2,Circle-Some,2--3,yes,correct,truthconditional,1
208,MA,29,Some,BADCE-2,Star-Some,3--3,no,pragmatic,entailment,0
208,MA,30,Some,BADCE-2,Square-Some,0--3,no,correct,truthconditional,1
208,MA,31,Some,BADCE-2,House-Some,0--3,no,correct,truthconditional,1
208,MA,32,Some,BADCE-2,Lock-Some,2--3,yes,correct,truthconditional,1
208,MA,33,Some,BADCE-2,Sun-Some,3--3,no,pragmatic,entailment,0
208,MA,34,Some,BADCE-2,Moon-Some,3--3,no,pragmatic,entailment,0
208,MA,35,Some,BADCE-2,Tree-Some,2--3,yes,correct,truthconditional,1
208,MA,36,Some,BADCE-2,Flower-Some,0--3,no,correct,truthconditional,1
208,MA,37,Or,BADCE-2,Smile-heart-Or,Both,yes,semantic,entailment,1
208,MA,38,Or,BADCE-2,Boat-Or,Either,yes,correct,truthconditional,1
208,MA,39,Or,BADCE-2,Triangle-circle-Or,Neither,no,correct,truthconditional,1
208,MA,40,Or,BADCE-2,Arrow-tree-Or,Both,yes,semantic,entailment,1
208,MA,41,Or,BADCE-2,Ring-Or,Either,no,wrong,truthconditional,0
208,MA,42,Or,BADCE-2,Lightbulb-Or,Either,yes,correct,truthconditional,1
208,MA,43,Or,BADCE-2,Cup-cake-Or,Neither,no,correct,truthconditional,1
208,MA,44,Or,BADCE-2,Phone-cross-Or,Both,yes,semantic,entailment,1
208,MA,45,Or,BADCE-2,Flowerpot-house-Or,Neither,no,correct,truthconditional,1
208,MA,46,Or,BADCE-2,Key-doughnut-Or,Both,yes,semantic,entailment,1
208,MA,47,Or,BADCE-2,Smile-Or,Neither,no,correct,truthconditional,1
208,MA,48,Or,BADCE-2,Smile-heart-Or,Either,yes,correct,truthconditional,1
208,MA,49,Two,BADCE-2,Flowerpot-Two,3--3,no,pragmatic,entailment,0
208,MA,50,Two,BADCE-2,Cloud-Two,3--3,no,pragmatic,entailment,0
208,MA,51,Two,BADCE-2,Smile-Two,0--3,no,correct,truthconditional,1
208,MA,52,Two,BADCE-2,Cross-Two,2--3,yes,correct,truthconditional,1
208,MA,53,Two,BADCE-2,Tree-Two,2--3,yes,correct,truthconditional,1
208,MA,54,Two,BADCE-2,Balloon-Two,2--3,yes,correct,truthconditional,1
208,MA,55,Two,BADCE-2,Arrow-Two,0--3,no,correct,truthconditional,1
208,MA,56,Two,BADCE-2,Ring-Two,0--3,no,correct,truthconditional,1
208,MA,57,Two,BADCE-2,Lock-Two,3--3,no,pragmatic,entailment,0
208,MA,58,Two,BADCE-2,Flag-Two,3--3,no,pragmatic,entailment,0
208,MA,59,Two,BADCE-2,Triangle-Two,0--3,no,correct,truthconditional,1
208,MA,60,Two,BADCE-2,Ball-Two,2--3,yes,correct,truthconditional,1
209,MA,1,Not All,BADCE-2,Cup-Not All,3--3,no,correct,truthconditional,1
209,MA,2,Not All,BADCE-2,Cake-Not All,2--3,yes,correct,truthconditional,1
209,MA,3,Not All,BADCE-2,Star-Not All,0--3,yes,semantic,entailment,1
209,MA,4,Not All,BADCE-2,Triangle-Not All,2--3,yes,correct,truthconditional,1
209,MA,5,Not All,BADCE-2,Kite-Not All,3--3,no,correct,truthconditional,1
209,MA,6,Not All,BADCE-2,Smile-Not All,3--3,no,correct,truthconditional,1
209,MA,7,Not All,BADCE-2,Heart-Not All,0--3,no,pragmatic,entailment,0
209,MA,8,Not All,BADCE-2,Flower-Not All,2--3,yes,correct,truthconditional,1
209,MA,9,Not All,BADCE-2,Ball-Not All,0--3,no,pragmatic,entailment,0
209,MA,10,Not All,BADCE-2,Icecream-Not All,3--3,no,correct,truthconditional,1
209,MA,11,Not All,BADCE-2,Phone-Not All,0--3,no,pragmatic,entailment,0
209,MA,12,Not All,BADCE-2,Doughnut-Not All,2--3,yes,correct,truthconditional,1
209,MA,13,All,BADCE-2,Square-All,2--3,no,correct,truthconditional,1
209,MA,14,All,BADCE-2,Flower-All,3--3,yes,correct,truthconditional,1
209,MA,15,All,BADCE-2,Flag-All,0--3,no,correct,truthconditional,1
209,MA,16,All,BADCE-2,Puzzle-All,0--3,no,correct,truthconditional,1
209,MA,17,All,BADCE-2,Tree-All,3--3,yes,correct,truthconditional,1
209,MA,18,All,BADCE-2,Circle-All,2--3,no,correct,truthconditional,1
209,MA,19,All,BADCE-2,Camera-All,0--3,no,correct,truthconditional,1
209,MA,20,All,BADCE-2,Cloud-All,2--3,no,correct,truthconditional,1
209,MA,21,All,BADCE-2,Heart-All,2--3,no,correct,truthconditional,1
209,MA,22,All,BADCE-2,Lightbulb-Or,0--3,no,correct,truthconditional,1
209,MA,23,All,BADCE-2,Key-All,3--3,yes,correct,truthconditional,1
209,MA,24,All,BADCE-2,Boat-All,3--3,yes,correct,truthconditional,1
209,MA,25,Some,BADCE-2,Puzzle-Some,2--3,yes,correct,truthconditional,1
209,MA,26,Some,BADCE-2,Camera-Some,3--3,no,pragmatic,entailment,0
209,MA,27,Some,BADCE-2,Balloon-Some,0--3,no,correct,truthconditional,1
209,MA,28,Some,BADCE-2,Circle-Some,2--3,yes,correct,truthconditional,1
209,MA,29,Some,BADCE-2,Star-Some,3--3,no,pragmatic,entailment,0
209,MA,30,Some,BADCE-2,Square-Some,0--3,no,correct,truthconditional,1
209,MA,31,Some,BADCE-2,House-Some,0--3,no,correct,truthconditional,1
209,MA,32,Some,BADCE-2,Lock-Some,2--3,yes,correct,truthconditional,1
209,MA,33,Some,BADCE-2,Sun-Some,3--3,no,pragmatic,entailment,0
209,MA,34,Some,BADCE-2,Moon-Some,3--3,no,pragmatic,entailment,0
209,MA,35,Some,BADCE-2,Tree-Some,2--3,yes,correct,truthconditional,1
209,MA,36,Some,BADCE-2,Flower-Some,0--3,no,correct,truthconditional,1
209,MA,37,Or,BADCE-2,Smile-heart-Or,Both,yes,semantic,entailment,1
209,MA,38,Or,BADCE-2,Boat-Or,Either,yes,correct,truthconditional,1
209,MA,39,Or,BADCE-2,Triangle-circle-Or,Neither,no,correct,truthconditional,1
209,MA,40,Or,BADCE-2,Arrow-tree-Or,Both,yes,semantic,entailment,1
209,MA,41,Or,BADCE-2,Ring-Or,Either,yes,correct,truthconditional,1
209,MA,42,Or,BADCE-2,Lightbulb-Or,Either,yes,correct,truthconditional,1
209,MA,43,Or,BADCE-2,Cup-cake-Or,Neither,no,correct,truthconditional,1
209,MA,44,Or,BADCE-2,Phone-cross-Or,Both,yes,semantic,entailment,1
209,MA,45,Or,BADCE-2,Flowerpot-house-Or,Neither,no,correct,truthconditional,1
209,MA,46,Or,BADCE-2,Key-doughnut-Or,Both,yes,semantic,entailment,1
209,MA,47,Or,BADCE-2,Smile-Or,Neither,no,correct,truthconditional,1
209,MA,48,Or,BADCE-2,Smile-heart-Or,Either,yes,correct,truthconditional,1
209,MA,49,Two,BADCE-2,Flowerpot-Two,3--3,no,pragmatic,entailment,0
209,MA,50,Two,BADCE-2,Cloud-Two,3--3,no,pragmatic,entailment,0
209,MA,51,Two,BADCE-2,Smile-Two,0--3,no,correct,truthconditional,1
209,MA,52,Two,BADCE-2,Cross-Two,2--3,yes,correct,truthconditional,1
209,MA,53,Two,BADCE-2,Tree-Two,2--3,yes,correct,truthconditional,1
209,MA,54,Two,BADCE-2,Balloon-Two,2--3,yes,correct,truthconditional,1
209,MA,55,Two,BADCE-2,Arrow-Two,0--3,no,correct,truthconditional,1
209,MA,56,Two,BADCE-2,Ring-Two,0--3,no,correct,truthconditional,1
209,MA,57,Two,BADCE-2,Lock-Two,3--3,no,pragmatic,entailment,0
209,MA,58,Two,BADCE-2,Flag-Two,3--3,no,pragmatic,entailment,0
209,MA,59,Two,BADCE-2,Triangle-Two,0--3,no,correct,truthconditional,1
209,MA,60,Two,BADCE-2,Ball-Two,2--3,yes,correct,truthconditional,1
301,Adult,1,Not All,BADCE-1,Flower-Not All,2--3,yes,correct,truthconditional,1
301,Adult,2,Not All,BADCE-1,Heart-Not All,0--3,yes,semantic,entailment,1
301,Adult,3,Not All,BADCE-1,Phone-Not All,0--3,yes,semantic,entailment,1
301,Adult,4,Not All,BADCE-1,Triangle-Not All,2--3,yes,correct,truthconditional,1
301,Adult,5,Not All,BADCE-1,Doughnut-Not All,2--3,yes,correct,truthconditional,1
301,Adult,6,Not All,BADCE-1,Kite-Not All,3--3,no,correct,truthconditional,1
301,Adult,7,Not All,BADCE-1,Star-Not All,0--3,yes,semantic,entailment,1
301,Adult,8,Not All,BADCE-1,Ball-Not All,0--3,yes,semantic,entailment,1
301,Adult,9,Not All,BADCE-1,Cup-Not All,3--3,no,correct,truthconditional,1
301,Adult,10,Not All,BADCE-1,Icecream-Not All,3--3,no,correct,truthconditional,1
301,Adult,11,Not All,BADCE-1,Cake-Not All,2--3,yes,correct,truthconditional,1
301,Adult,12,Not All,BADCE-1,Smile-Not All,3--3,no,correct,truthconditional,1
301,Adult,13,All,BADCE-1,Cloud-All,2--3,no,correct,truthconditional,1
301,Adult,14,All,BADCE-1,Boat-All,3--3,yes,correct,truthconditional,1
301,Adult,15,All,BADCE-1,Bulb-All,0--3,no,correct,truthconditional,1
301,Adult,16,All,BADCE-1,Heart-All,2--3,no,correct,truthconditional,1
301,Adult,17,All,BADCE-1,Circle-All,2--3,no,correct,truthconditional,1
301,Adult,18,All,BADCE-1,Key-All,3--3,yes,correct,truthconditional,1
301,Adult,19,All,BADCE-1,Puzzle-All,0--3,no,correct,truthconditional,1
301,Adult,20,All,BADCE-1,Camera-All,0--3,no,correct,truthconditional,1
301,Adult,21,All,BADCE-1,Flag-All,0--3,no,correct,truthconditional,1
301,Adult,22,All,BADCE-1,Square-All,2--3,no,correct,truthconditional,1
301,Adult,23,All,BADCE-1,Tree-All,3--3,yes,correct,truthconditional,1
301,Adult,24,All,BADCE-1,Flower-All,3--3,yes,correct,truthconditional,1
301,Adult,25,Some,BADCE-1,Camera-Some,3--3,yes,semantic,entailment,1
301,Adult,26,Some,BADCE-1,Moon-Some,3--3,yes,semantic,entailment,1
301,Adult,27,Some,BADCE-1,Sun-Some,3--3,yes,semantic,entailment,1
301,Adult,28,Some,BADCE-1,Puzzle-Some,2--3,yes,correct,truthconditional,1
301,Adult,29,Some,BADCE-1,Square-Some,0--3,no,correct,truthconditional,1
301,Adult,30,Some,BADCE-1,House-Some,0--3,no,correct,truthconditional,1
301,Adult,31,Some,BADCE-1,Balloon-Some,0--3,no,correct,truthconditional,1
301,Adult,32,Some,BADCE-1,Flower-Some,0--3,no,correct,truthconditional,1
301,Adult,33,Some,BADCE-1,Lock-Some,2--3,yes,correct,truthconditional,1
301,Adult,34,Some,BADCE-1,Star-Some,3--3,yes,semantic,entailment,1
301,Adult,35,Some,BADCE-1,Circle-Some,2--3,yes,correct,truthconditional,1
301,Adult,36,Some,BADCE-1,Tree-Some,2--3,yes,correct,truthconditional,1
301,Adult,37,Or,BADCE-1,Triangle-circle-Or,Neither,no,correct,truthconditional,1
301,Adult,38,Or,BADCE-1,Lightbulb-Or,Either,yes,correct,truthconditional,1
301,Adult,39,Or,BADCE-1,Boat-Or,Either,yes,correct,truthconditional,1
301,Adult,40,Or,BADCE-1,Cup-cake-Or,Neither,no,correct,truthconditional,1
301,Adult,41,Or,BADCE-1,Flowerpot-house-Or,Both,yes,semantic,entailment,1
301,Adult,42,Or,BADCE-1,Smile-Or,Either,yes,correct,truthconditional,1
301,Adult,43,Or,BADCE-1,Smile-heart-Or,Both,yes,semantic,entailment,1
301,Adult,44,Or,BADCE-1,Key-doughnut-Or,Neither,no,correct,truthconditional,1
301,Adult,45,Or,BADCE-1,Arrow-tree-Or,Both,yes,semantic,entailment,1
301,Adult,46,Or,BADCE-1,Ring-Or,Either,yes,correct,truthconditional,1
301,Adult,47,Or,BADCE-1,Phone-cross-Or,Both,yes,semantic,entailment,1
301,Adult,48,Or,BADCE-1,Icecream-sun-Or,Neither,no,correct,truthconditional,1
301,Adult,49,Two,BADCE-1,Ring-Two,0--3,no,correct,truthconditional,1
301,Adult,50,Two,BADCE-1,Flowerpot-Two,3--3,no,pragmatic,entailment,0
301,Adult,51,Two,BADCE-1,Arrow-Two,0--3,no,correct,truthconditional,1
301,Adult,52,Two,BADCE-1,Flag-Two,3--3,no,pragmatic,entailment,0
301,Adult,53,Two,BADCE-1,Balloon-Two,2--3,yes,correct,truthconditional,1
301,Adult,54,Two,BADCE-1,Tree-Two,2--3,yes,correct,truthconditional,1
301,Adult,55,Two,BADCE-1,Ball-Two,2--3,yes,correct,truthconditional,1
301,Adult,56,Two,BADCE-1,Lock-Two,3--3,no,pragmatic,entailment,0
301,Adult,57,Two,BADCE-1,Smile-Two,0--3,no,correct,truthconditional,1
301,Adult,58,Two,BADCE-1,Triangle-Two,0--3,no,correct,truthconditional,1
301,Adult,59,Two,BADCE-1,Cloud-Two,3--3,no,pragmatic,entailment,0
301,Adult,60,Two,BADCE-1,Cross-Two,2--3,yes,correct,truthconditional,1
302,Adult,1,Not All,BADCE-2,Cup-Not All,3--3,no,correct,truthconditional,1
302,Adult,2,Not All,BADCE-2,Cake-Not All,2--3,yes,correct,truthconditional,1
302,Adult,3,Not All,BADCE-2,Star-Not All,0--3,yes,semantic,entailment,1
302,Adult,4,Not All,BADCE-2,Triangle-Not All,2--3,yes,correct,truthconditional,1
302,Adult,5,Not All,BADCE-2,Kite-Not All,3--3,no,correct,truthconditional,1
302,Adult,6,Not All,BADCE-2,Smile-Not All,3--3,no,correct,truthconditional,1
302,Adult,7,Not All,BADCE-2,Heart-Not All,0--3,yes,semantic,entailment,1
302,Adult,8,Not All,BADCE-2,Flower-Not All,2--3,yes,correct,truthconditional,1
302,Adult,9,Not All,BADCE-2,Ball-Not All,0--3,yes,semantic,entailment,1
302,Adult,10,Not All,BADCE-2,Icecream-Not All,3--3,no,correct,truthconditional,1
302,Adult,11,Not All,BADCE-2,Phone-Not All,0--3,yes,semantic,entailment,1
302,Adult,12,Not All,BADCE-2,Doughnut-Not All,2--3,yes,correct,truthconditional,1
302,Adult,13,All,BADCE-2,Square-All,2--3,no,correct,truthconditional,1
302,Adult,14,All,BADCE-2,Flower-All,3--3,yes,correct,truthconditional,1
302,Adult,15,All,BADCE-2,Flag-All,0--3,no,correct,truthconditional,1
302,Adult,16,All,BADCE-2,Puzzle-All,0--3,no,correct,truthconditional,1
302,Adult,17,All,BADCE-2,Tree-All,3--3,yes,correct,truthconditional,1
302,Adult,18,All,BADCE-2,Circle-All,2--3,no,correct,truthconditional,1
302,Adult,19,All,BADCE-2,Camera-All,0--3,no,correct,truthconditional,1
302,Adult,20,All,BADCE-2,Cloud-All,2--3,no,correct,truthconditional,1
302,Adult,21,All,BADCE-2,Heart-All,2--3,no,correct,truthconditional,1
302,Adult,22,All,BADCE-2,Lightbulb-Or,0--3,no,correct,truthconditional,1
302,Adult,23,All,BADCE-2,Key-All,3--3,yes,correct,truthconditional,1
302,Adult,24,All,BADCE-2,Boat-All,3--3,yes,correct,truthconditional,1
302,Adult,25,Some,BADCE-2,Puzzle-Some,2--3,yes,correct,truthconditional,1
302,Adult,26,Some,BADCE-2,Camera-Some,3--3,yes,semantic,entailment,1
302,Adult,27,Some,BADCE-2,Balloon-Some,0--3,no,correct,truthconditional,1
302,Adult,28,Some,BADCE-2,Circle-Some,2--3,yes,correct,truthconditional,1
302,Adult,29,Some,BADCE-2,Star-Some,3--3,yes,semantic,entailment,1
302,Adult,30,Some,BADCE-2,Square-Some,0--3,no,correct,truthconditional,1
302,Adult,31,Some,BADCE-2,House-Some,0--3,no,correct,truthconditional,1
302,Adult,32,Some,BADCE-2,Lock-Some,2--3,yes,correct,truthconditional,1
302,Adult,33,Some,BADCE-2,Sun-Some,3--3,yes,semantic,entailment,1
302,Adult,34,Some,BADCE-2,Moon-Some,3--3,yes,semantic,entailment,1
302,Adult,35,Some,BADCE-2,Tree-Some,2--3,yes,correct,truthconditional,1
302,Adult,36,Some,BADCE-2,Flower-Some,0--3,no,correct,truthconditional,1
302,Adult,37,Or,BADCE-2,Smile-heart-Or,Both,no,pragmatic,entailment,0
302,Adult,38,Or,BADCE-2,Boat-Or,Either,yes,correct,truthconditional,1
302,Adult,39,Or,BADCE-2,Triangle-circle-Or,Neither,no,correct,truthconditional,1
302,Adult,40,Or,BADCE-2,Arrow-tree-Or,Both,yes,semantic,entailment,1
302,Adult,41,Or,BADCE-2,Ring-Or,Either,yes,correct,truthconditional,1
302,Adult,42,Or,BADCE-2,Lightbulb-Or,Either,yes,correct,truthconditional,1
302,Adult,43,Or,BADCE-2,Cup-cake-Or,Neither,no,correct,truthconditional,1
302,Adult,44,Or,BADCE-2,Phone-cross-Or,Both,yes,semantic,entailment,1
302,Adult,45,Or,BADCE-2,Flowerpot-house-Or,Neither,no,correct,truthconditional,1
302,Adult,46,Or,BADCE-2,Key-doughnut-Or,Both,yes,semantic,entailment,1
302,Adult,47,Or,BADCE-2,Smile-Or,Neither,no,correct,truthconditional,1
302,Adult,48,Or,BADCE-2,Smile-heart-Or,Either,yes,correct,truthconditional,1
302,Adult,49,Two,BADCE-2,Flowerpot-Two,3--3,yes,semantic,entailment,1
302,Adult,50,Two,BADCE-2,Cloud-Two,3--3,yes,semantic,entailment,1
302,Adult,51,Two,BADCE-2,Smile-Two,0--3,no,correct,truthconditional,1
302,Adult,52,Two,BADCE-2,Cross-Two,2--3,yes,correct,truthconditional,1
302,Adult,53,Two,BADCE-2,Tree-Two,2--3,yes,correct,truthconditional,1
302,Adult,54,Two,BADCE-2,Balloon-Two,2--3,yes,correct,truthconditional,1
302,Adult,55,Two,BADCE-2,Arrow-Two,0--3,no,correct,truthconditional,1
302,Adult,56,Two,BADCE-2,Ring-Two,0--3,no,correct,truthconditional,1
302,Adult,57,Two,BADCE-2,Lock-Two,3--3,yes,semantic,entailment,1
302,Adult,58,Two,BADCE-2,Flag-Two,3--3,yes,semantic,entailment,1
302,Adult,59,Two,BADCE-2,Triangle-Two,0--3,no,correct,truthconditional,1
302,Adult,60,Two,BADCE-2,Ball-Two,2--3,yes,correct,truthconditional,1
303,Adult,1,Some,DAEBC-1,Camera-Some,3--3,yes,semantic,entailment,1
303,Adult,2,Some,DAEBC-1,Moon-Some,3--3,yes,semantic,entailment,1
303,Adult,3,Some,DAEBC-1,Sun-Some,3--3,yes,semantic,entailment,1
303,Adult,4,Some,DAEBC-1,Puzzle-Some,2--3,yes,correct,truthconditional,1
303,Adult,5,Some,DAEBC-1,Square-Some,0--3,no,correct,truthconditional,1
303,Adult,6,Some,DAEBC-1,House-Some,0--3,no,correct,truthconditional,1
303,Adult,7,Some,DAEBC-1,Balloon-Some,0--3,no,correct,truthconditional,1
303,Adult,8,Some,DAEBC-1,Flower-Some,0--3,no,correct,truthconditional,1
303,Adult,9,Some,DAEBC-1,Lock-Some,2--3,yes,correct,truthconditional,1
303,Adult,10,Some,DAEBC-1,Star-Some,3--3,yes,semantic,entailment,1
303,Adult,11,Some,DAEBC-1,Circle-Some,2--3,yes,correct,truthconditional,1
303,Adult,12,Some,DAEBC-1,Tree-Some,2--3,yes,correct,truthconditional,1
303,Adult,13,All,DAEBC-1,Cloud-All,2--3,no,correct,truthconditional,1
303,Adult,14,All,DAEBC-1,Boat-All,3--3,yes,correct,truthconditional,1
303,Adult,15,All,DAEBC-1,Bulb-All,0--3,no,correct,truthconditional,1
303,Adult,16,All,DAEBC-1,Heart-All,2--3,no,correct,truthconditional,1
303,Adult,17,All,DAEBC-1,Circle-All,2--3,no,correct,truthconditional,1
303,Adult,18,All,DAEBC-1,Key-All,3--3,yes,correct,truthconditional,1
303,Adult,19,All,DAEBC-1,Puzzle-All,0--3,no,correct,truthconditional,1
303,Adult,20,All,DAEBC-1,Camera-All,0--3,no,correct,truthconditional,1
303,Adult,21,All,DAEBC-1,Flag-All,0--3,no,correct,truthconditional,1
303,Adult,22,All,DAEBC-1,Square-All,2--3,no,correct,truthconditional,1
303,Adult,23,All,DAEBC-1,Tree-All,3--3,yes,correct,truthconditional,1
303,Adult,24,All,DAEBC-1,Flower-All,3--3,yes,correct,truthconditional,1
303,Adult,25,Two,DAEBC-1,Ring-Two,0--3,no,correct,truthconditional,1
303,Adult,26,Two,DAEBC-1,Flowerpot-Two,3--3,yes,semantic,entailment,1
303,Adult,27,Two,DAEBC-1,Arrow-Two,0--3,no,correct,truthconditional,1
303,Adult,28,Two,DAEBC-1,Flag-Two,3--3,yes,semantic,entailment,1
303,Adult,29,Two,DAEBC-1,Balloon-Two,2--3,yes,correct,truthconditional,1
303,Adult,30,Two,DAEBC-1,Tree-Two,2--3,yes,correct,truthconditional,1
303,Adult,31,Two,DAEBC-1,Ball-Two,2--3,yes,correct,truthconditional,1
303,Adult,32,Two,DAEBC-1,Lock-Two,3--3,yes,semantic,entailment,1
303,Adult,33,Two,DAEBC-1,Smile-Two,0--3,no,correct,truthconditional,1
303,Adult,34,Two,DAEBC-1,Triangle-Two,0--3,no,correct,truthconditional,1
303,Adult,35,Two,DAEBC-1,Cloud-Two,3--3,yes,semantic,entailment,1
303,Adult,36,Two,DAEBC-1,Cross-Two,2--3,yes,correct,truthconditional,1
303,Adult,37,Not All,DAEBC-1,Flower-Not All,2--3,no,wrong,truthconditional,0
303,Adult,38,Not All,DAEBC-1,Heart-Not All,0--3,yes,semantic,entailment,1
303,Adult,39,Not All,DAEBC-1,Phone-Not All,0--3,yes,semantic,entailment,1
303,Adult,40,Not All,DAEBC-1,Triangle-Not All,2--3,no,wrong,truthconditional,0
303,Adult,41,Not All,DAEBC-1,Doughnut-Not All,2--3,yes,correct,truthconditional,1
303,Adult,42,Not All,DAEBC-1,Kite-Not All,3--3,yes,wrong,truthconditional,0
303,Adult,43,Not All,DAEBC-1,Star-Not All,0--3,yes,semantic,entailment,1
303,Adult,44,Not All,DAEBC-1,Ball-Not All,0--3,no,pragmatic,entailment,0
303,Adult,45,Not All,DAEBC-1,Cup-Not All,3--3,yes,wrong,truthconditional,0
303,Adult,46,Not All,DAEBC-1,Icecream-Not All,3--3,yes,wrong,truthconditional,0
303,Adult,47,Not All,DAEBC-1,Cake-Not All,2--3,yes,correct,truthconditional,1
303,Adult,48,Not All,DAEBC-1,Smile-Not All,3--3,no,correct,truthconditional,1
303,Adult,49,Or,DAEBC-1,Triangle-circle-Or,Neither,yes,wrong,truthconditional,0
303,Adult,50,Or,DAEBC-1,Lightbulb-Or,Either,no,wrong,truthconditional,0
303,Adult,51,Or,DAEBC-1,Boat-Or,Either,no,wrong,truthconditional,0
303,Adult,52,Or,DAEBC-1,Cup-cake-Or,Neither,yes,wrong,truthconditional,0
303,Adult,53,Or,DAEBC-1,Flowerpot-house-Or,Both,yes,semantic,entailment,1
303,Adult,54,Or,DAEBC-1,Smile-Or,Either,no,wrong,truthconditional,0
303,Adult,55,Or,DAEBC-1,Smile-heart-Or,Both,no,pragmatic,entailment,0
303,Adult,56,Or,DAEBC-1,Key-doughnut-Or,Neither,no,correct,truthconditional,1
303,Adult,57,Or,DAEBC-1,Arrow-tree-Or,Both,no,pragmatic,entailment,0
303,Adult,58,Or,DAEBC-1,Ring-Or,Either,no,wrong,truthconditional,0
303,Adult,59,Or,DAEBC-1,Phone-cross-Or,Both,yes,semantic,entailment,1
303,Adult,60,Or,DAEBC-1,Icecream-sun-Or,Neither,no,correct,truthconditional,1
304,Adult,1,Some,DAEBC-2,Puzzle-Some,2--3,yes,correct,truthconditional,1
304,Adult,2,Some,DAEBC-2,Camera-Some,3--3,yes,semantic,entailment,1
304,Adult,3,Some,DAEBC-2,Balloon-Some,0--3,no,correct,truthconditional,1
304,Adult,4,Some,DAEBC-2,Circle-Some,2--3,no,wrong,truthconditional,0
304,Adult,5,Some,DAEBC-2,Star-Some,3--3,yes,semantic,entailment,1
304,Adult,6,Some,DAEBC-2,Square-Some,0--3,no,correct,truthconditional,1
304,Adult,7,Some,DAEBC-2,House-Some,0--3,no,correct,truthconditional,1
304,Adult,8,Some,DAEBC-2,Lock-Some,2--3,yes,correct,truthconditional,1
304,Adult,9,Some,DAEBC-2,Sun-Some,3--3,yes,semantic,entailment,1
304,Adult,10,Some,DAEBC-2,Moon-Some,3--3,yes,semantic,entailment,1
304,Adult,11,Some,DAEBC-2,Tree-Some,2--3,yes,correct,truthconditional,1
304,Adult,12,Some,DAEBC-2,Flower-Some,0--3,no,correct,truthconditional,1
304,Adult,13,All,DAEBC-2,Square-All,2--3,no,correct,truthconditional,1
304,Adult,14,All,DAEBC-2,Flower-All,3--3,yes,correct,truthconditional,1
304,Adult,15,All,DAEBC-2,Flag-All,0--3,no,correct,truthconditional,1
304,Adult,16,All,DAEBC-2,Puzzle-All,0--3,no,correct,truthconditional,1
304,Adult,17,All,DAEBC-2,Tree-All,3--3,yes,correct,truthconditional,1
304,Adult,18,All,DAEBC-2,Circle-All,2--3,no,correct,truthconditional,1
304,Adult,19,All,DAEBC-2,Camera-All,0--3,no,correct,truthconditional,1
304,Adult,20,All,DAEBC-2,Cloud-All,2--3,no,correct,truthconditional,1
304,Adult,21,All,DAEBC-2,Heart-All,2--3,no,correct,truthconditional,1
304,Adult,22,All,DAEBC-2,Lightbulb-Or,0--3,no,correct,truthconditional,1
304,Adult,23,All,DAEBC-2,Key-All,3--3,yes,correct,truthconditional,1
304,Adult,24,All,DAEBC-2,Boat-All,3--3,yes,correct,truthconditional,1
304,Adult,25,Two,DAEBC-2,Flowerpot-Two,3--3,no,pragmatic,entailment,0
304,Adult,26,Two,DAEBC-2,Cloud-Two,3--3,no,pragmatic,entailment,0
304,Adult,27,Two,DAEBC-2,Smile-Two,0--3,no,correct,truthconditional,1
304,Adult,28,Two,DAEBC-2,Cross-Two,2--3,yes,correct,truthconditional,1
304,Adult,29,Two,DAEBC-2,Tree-Two,2--3,yes,correct,truthconditional,1
304,Adult,30,Two,DAEBC-2,Balloon-Two,2--3,yes,correct,truthconditional,1
304,Adult,31,Two,DAEBC-2,Arrow-Two,0--3,no,correct,truthconditional,1
304,Adult,32,Two,DAEBC-2,Ring-Two,0--3,no,correct,truthconditional,1
304,Adult,33,Two,DAEBC-2,Lock-Two,3--3,no,pragmatic,entailment,0
304,Adult,34,Two,DAEBC-2,Flag-Two,3--3,no,pragmatic,entailment,0
304,Adult,35,Two,DAEBC-2,Triangle-Two,0--3,no,correct,truthconditional,1
304,Adult,36,Two,DAEBC-2,Ball-Two,2--3,yes,correct,truthconditional,1
304,Adult,37,Not All,DAEBC-2,Cup-Not All,3--3,no,correct,truthconditional,1
304,Adult,38,Not All,DAEBC-2,Cake-Not All,2--3,yes,correct,truthconditional,1
304,Adult,39,Not All,DAEBC-2,Star-Not All,0--3,yes,semantic,entailment,1
304,Adult,40,Not All,DAEBC-2,Triangle-Not All,2--3,yes,correct,truthconditional,1
304,Adult,41,Not All,DAEBC-2,Kite-Not All,3--3,no,correct,truthconditional,1
304,Adult,42,Not All,DAEBC-2,Smile-Not All,3--3,no,correct,truthconditional,1
304,Adult,43,Not All,DAEBC-2,Heart-Not All,0--3,yes,semantic,entailment,1
304,Adult,44,Not All,DAEBC-2,Flower-Not All,2--3,yes,correct,truthconditional,1
304,Adult,45,Not All,DAEBC-2,Ball-Not All,0--3,yes,semantic,entailment,1
